"""#"""	DateTime	Temp
875	1/15/17 14:30	8.779
876	1/15/17 14:45	8.779
877	1/15/17 15:00	8.879
878	1/15/17 15:15	8.879
879	1/15/17 15:30	8.879
880	1/15/17 15:45	8.879
881	1/15/17 16:00	8.879
882	1/15/17 16:15	8.879
883	1/15/17 16:30	8.879
884	1/15/17 16:45	8.879
885	1/15/17 17:00	8.879
886	1/15/17 17:15	8.879
887	1/15/17 17:30	8.879
888	1/15/17 17:45	8.779
889	1/15/17 18:00	8.779
890	1/15/17 18:15	8.779
891	1/15/17 18:30	8.779
892	1/15/17 18:45	8.779
893	1/15/17 19:00	8.779
894	1/15/17 19:15	8.779
895	1/15/17 19:30	8.779
896	1/15/17 19:45	8.779
897	1/15/17 20:00	8.779
898	1/15/17 20:15	8.779
899	1/15/17 20:30	8.779
900	1/15/17 20:45	8.779
901	1/15/17 21:00	8.779
902	1/15/17 21:15	8.779
903	1/15/17 21:30	8.779
904	1/15/17 21:45	8.779
905	1/15/17 22:00	8.779
906	1/15/17 22:15	8.779
907	1/15/17 22:30	8.779
908	1/15/17 22:45	8.779
909	1/15/17 23:00	8.779
910	1/15/17 23:15	8.779
911	1/15/17 23:30	8.779
912	1/15/17 23:45	8.779
913	1/16/17 0:00	8.779
914	1/16/17 0:15	8.879
915	1/16/17 0:30	8.779
916	1/16/17 0:45	8.779
917	1/16/17 1:00	8.879
918	1/16/17 1:15	8.779
919	1/16/17 1:30	8.879
920	1/16/17 1:45	8.779
921	1/16/17 2:00	8.779
922	1/16/17 2:15	8.779
923	1/16/17 2:30	8.779
924	1/16/17 2:45	8.779
925	1/16/17 3:00	8.779
926	1/16/17 3:15	8.779
927	1/16/17 3:30	8.779
928	1/16/17 3:45	8.779
929	1/16/17 4:00	8.779
930	1/16/17 4:15	8.779
931	1/16/17 4:30	8.779
932	1/16/17 4:45	8.779
933	1/16/17 5:00	8.779
934	1/16/17 5:15	8.779
935	1/16/17 5:30	8.779
936	1/16/17 5:45	8.779
937	1/16/17 6:00	8.779
938	1/16/17 6:15	8.779
939	1/16/17 6:30	8.779
940	1/16/17 6:45	8.779
941	1/16/17 7:00	8.779
942	1/16/17 7:15	8.779
943	1/16/17 7:30	8.68
944	1/16/17 7:45	8.68
945	1/16/17 8:00	8.68
946	1/16/17 8:15	8.68
947	1/16/17 8:30	8.68
948	1/16/17 8:45	8.68
949	1/16/17 9:00	8.779
950	1/16/17 9:15	8.779
951	1/16/17 9:30	8.779
952	1/16/17 9:45	8.779
953	1/16/17 10:00	8.779
954	1/16/17 10:15	8.779
955	1/16/17 10:30	8.779
956	1/16/17 10:45	8.779
957	1/16/17 11:00	8.779
958	1/16/17 11:15	8.779
959	1/16/17 11:30	8.779
960	1/16/17 11:45	8.779
961	1/16/17 12:00	8.779
962	1/16/17 12:15	8.779
963	1/16/17 12:30	8.779
964	1/16/17 12:45	8.779
965	1/16/17 13:00	8.779
966	1/16/17 13:15	8.779
967	1/16/17 13:30	8.779
968	1/16/17 13:45	8.779
969	1/16/17 14:00	8.779
970	1/16/17 14:15	8.779
971	1/16/17 14:30	8.779
972	1/16/17 14:45	8.779
973	1/16/17 15:00	8.779
974	1/16/17 15:15	8.68
975	1/16/17 15:30	8.779
976	1/16/17 15:45	8.68
977	1/16/17 16:00	8.68
978	1/16/17 16:15	8.68
979	1/16/17 16:30	8.68
980	1/16/17 16:45	8.68
981	1/16/17 17:00	8.68
982	1/16/17 17:15	8.68
983	1/16/17 17:30	8.68
984	1/16/17 17:45	8.68
985	1/16/17 18:00	8.68
986	1/16/17 18:15	8.68
987	1/16/17 18:30	8.68
988	1/16/17 18:45	8.68
989	1/16/17 19:00	8.68
990	1/16/17 19:15	8.68
991	1/16/17 19:30	8.68
992	1/16/17 19:45	8.68
993	1/16/17 20:00	8.68
994	1/16/17 20:15	8.68
995	1/16/17 20:30	8.68
996	1/16/17 20:45	8.68
997	1/16/17 21:00	8.68
998	1/16/17 21:15	8.68
999	1/16/17 21:30	8.68
1000	1/16/17 21:45	8.68
1001	1/16/17 22:00	8.68
1002	1/16/17 22:15	8.779
1003	1/16/17 22:30	8.779
1004	1/16/17 22:45	8.779
1005	1/16/17 23:00	8.779
1006	1/16/17 23:15	8.779
1007	1/16/17 23:30	8.779
1008	1/16/17 23:45	8.779
1009	1/17/17 0:00	8.779
1010	1/17/17 0:15	8.779
1011	1/17/17 0:30	8.779
1012	1/17/17 0:45	8.779
1013	1/17/17 1:00	8.779
1014	1/17/17 1:15	8.68
1015	1/17/17 1:30	8.779
1016	1/17/17 1:45	8.779
1017	1/17/17 2:00	8.779
1018	1/17/17 2:15	8.68
1019	1/17/17 2:30	8.68
1020	1/17/17 2:45	8.68
1021	1/17/17 3:00	8.68
1022	1/17/17 3:15	8.68
1023	1/17/17 3:30	8.68
1024	1/17/17 3:45	8.68
1025	1/17/17 4:00	8.68
1026	1/17/17 4:15	8.68
1027	1/17/17 4:30	8.68
1028	1/17/17 4:45	8.68
1029	1/17/17 5:00	8.68
1030	1/17/17 5:15	8.68
1031	1/17/17 5:30	8.68
1032	1/17/17 5:45	8.68
1033	1/17/17 6:00	8.68
1034	1/17/17 6:15	8.68
1035	1/17/17 6:30	8.68
1036	1/17/17 6:45	8.68
1037	1/17/17 7:00	8.68
1038	1/17/17 7:15	8.68
1039	1/17/17 7:30	8.68
1040	1/17/17 7:45	8.68
1041	1/17/17 8:00	8.68
1042	1/17/17 8:15	8.68
1043	1/17/17 8:30	8.68
1044	1/17/17 8:45	8.68
1045	1/17/17 9:00	8.68
1046	1/17/17 9:15	8.68
1047	1/17/17 9:30	8.68
1048	1/17/17 9:45	8.68
1049	1/17/17 10:00	8.68
1050	1/17/17 10:15	8.68
1051	1/17/17 10:30	8.68
1052	1/17/17 10:45	8.68
1053	1/17/17 11:00	8.68
1054	1/17/17 11:15	8.68
1055	1/17/17 11:30	8.68
1056	1/17/17 11:45	8.68
1057	1/17/17 12:00	8.68
1058	1/17/17 12:15	8.68
1059	1/17/17 12:30	8.779
1060	1/17/17 12:45	8.779
1061	1/17/17 13:00	8.779
1062	1/17/17 13:15	8.779
1063	1/17/17 13:30	8.779
1064	1/17/17 13:45	8.779
1065	1/17/17 14:00	8.779
1066	1/17/17 14:15	8.779
1067	1/17/17 14:30	8.779
1068	1/17/17 14:45	8.779
1069	1/17/17 15:00	8.779
1070	1/17/17 15:15	8.779
1071	1/17/17 15:30	8.779
1072	1/17/17 15:45	8.779
1073	1/17/17 16:00	8.779
1074	1/17/17 16:15	8.779
1075	1/17/17 16:30	8.779
1076	1/17/17 16:45	8.779
1077	1/17/17 17:00	8.779
1078	1/17/17 17:15	8.779
1079	1/17/17 17:30	8.779
1080	1/17/17 17:45	8.779
1081	1/17/17 18:00	8.779
1082	1/17/17 18:15	8.779
1083	1/17/17 18:30	8.779
1084	1/17/17 18:45	8.779
1085	1/17/17 19:00	8.779
1086	1/17/17 19:15	8.779
1087	1/17/17 19:30	8.779
1088	1/17/17 19:45	8.779
1089	1/17/17 20:00	8.779
1090	1/17/17 20:15	8.779
1091	1/17/17 20:30	8.779
1092	1/17/17 20:45	8.779
1093	1/17/17 21:00	8.779
1094	1/17/17 21:15	8.779
1095	1/17/17 21:30	8.779
1096	1/17/17 21:45	8.779
1097	1/17/17 22:00	8.879
1098	1/17/17 22:15	8.879
1099	1/17/17 22:30	8.879
1100	1/17/17 22:45	8.879
1101	1/17/17 23:00	8.879
1102	1/17/17 23:15	8.879
1103	1/17/17 23:30	8.879
1104	1/17/17 23:45	8.978
1105	1/18/17 0:00	8.978
1106	1/18/17 0:15	8.978
1107	1/18/17 0:30	8.978
1108	1/18/17 0:45	8.978
1109	1/18/17 1:00	8.978
1110	1/18/17 1:15	8.978
1111	1/18/17 1:30	8.978
1112	1/18/17 1:45	8.978
1113	1/18/17 2:00	8.978
1114	1/18/17 2:15	9.077
1115	1/18/17 2:30	9.077
1116	1/18/17 2:45	9.077
1117	1/18/17 3:00	9.077
1118	1/18/17 3:15	9.077
1119	1/18/17 3:30	9.077
1120	1/18/17 3:45	9.077
1121	1/18/17 4:00	9.077
1122	1/18/17 4:15	9.077
1123	1/18/17 4:30	9.077
1124	1/18/17 4:45	9.077
1125	1/18/17 5:00	9.077
1126	1/18/17 5:15	9.077
1127	1/18/17 5:30	8.978
1128	1/18/17 5:45	8.978
1129	1/18/17 6:00	8.978
1130	1/18/17 6:15	8.978
1131	1/18/17 6:30	8.978
1132	1/18/17 6:45	8.978
1133	1/18/17 7:00	8.978
1134	1/18/17 7:15	8.978
1135	1/18/17 7:30	8.978
1136	1/18/17 7:45	8.978
1137	1/18/17 8:00	8.978
1138	1/18/17 8:15	8.978
1139	1/18/17 8:30	9.077
1140	1/18/17 8:45	8.978
1141	1/18/17 9:00	8.978
1142	1/18/17 9:15	8.978
1143	1/18/17 9:30	9.077
1144	1/18/17 9:45	9.077
1145	1/18/17 10:00	9.077
1146	1/18/17 10:15	9.077
1147	1/18/17 10:30	9.077
1148	1/18/17 10:45	9.077
1149	1/18/17 11:00	9.077
1150	1/18/17 11:15	9.077
1151	1/18/17 11:30	9.077
1152	1/18/17 11:45	9.077
1153	1/18/17 12:00	9.077
1154	1/18/17 12:15	9.077
1155	1/18/17 12:30	9.077
1156	1/18/17 12:45	9.077
1157	1/18/17 13:00	9.077
1158	1/18/17 13:15	9.077
1159	1/18/17 13:30	9.077
1160	1/18/17 13:45	9.077
1161	1/18/17 14:00	9.077
1162	1/18/17 14:15	9.077
1163	1/18/17 14:30	9.077
1164	1/18/17 14:45	9.077
1165	1/18/17 15:00	9.077
1166	1/18/17 15:15	9.077
1167	1/18/17 15:30	9.077
1168	1/18/17 15:45	9.077
1169	1/18/17 16:00	9.077
1170	1/18/17 16:15	9.077
1171	1/18/17 16:30	8.978
1172	1/18/17 16:45	8.978
1173	1/18/17 17:00	8.978
1174	1/18/17 17:15	8.978
1175	1/18/17 17:30	8.978
1176	1/18/17 17:45	8.978
1177	1/18/17 18:00	8.978
1178	1/18/17 18:15	8.978
1179	1/18/17 18:30	8.978
1180	1/18/17 18:45	8.978
1181	1/18/17 19:00	8.978
1182	1/18/17 19:15	8.978
1183	1/18/17 19:30	8.978
1184	1/18/17 19:45	8.978
1185	1/18/17 20:00	8.978
1186	1/18/17 20:15	8.978
1187	1/18/17 20:30	8.978
1188	1/18/17 20:45	8.978
1189	1/18/17 21:00	8.978
1190	1/18/17 21:15	8.978
1191	1/18/17 21:30	8.978
1192	1/18/17 21:45	8.978
1193	1/18/17 22:00	8.978
1194	1/18/17 22:15	8.879
1195	1/18/17 22:30	8.879
1196	1/18/17 22:45	8.879
1197	1/18/17 23:00	8.879
1198	1/18/17 23:15	8.879
1199	1/18/17 23:30	8.879
1200	1/18/17 23:45	8.879
1201	1/19/17 0:00	8.879
1202	1/19/17 0:15	8.879
1203	1/19/17 0:30	8.879
1204	1/19/17 0:45	8.879
1205	1/19/17 1:00	8.879
1206	1/19/17 1:15	8.879
1207	1/19/17 1:30	8.879
1208	1/19/17 1:45	8.879
1209	1/19/17 2:00	8.879
1210	1/19/17 2:15	8.978
1211	1/19/17 2:30	8.978
1212	1/19/17 2:45	8.978
1213	1/19/17 3:00	8.978
1214	1/19/17 3:15	8.978
1215	1/19/17 3:30	8.978
1216	1/19/17 3:45	8.978
1217	1/19/17 4:00	8.978
1218	1/19/17 4:15	8.978
1219	1/19/17 4:30	8.978
1220	1/19/17 4:45	8.978
1221	1/19/17 5:00	9.077
1222	1/19/17 5:15	9.077
1223	1/19/17 5:30	9.077
1224	1/19/17 5:45	8.978
1225	1/19/17 6:00	8.978
1226	1/19/17 6:15	8.978
1227	1/19/17 6:30	8.978
1228	1/19/17 6:45	8.978
1229	1/19/17 7:00	8.978
1230	1/19/17 7:15	8.978
1231	1/19/17 7:30	8.978
1232	1/19/17 7:45	8.978
1233	1/19/17 8:00	8.978
1234	1/19/17 8:15	8.978
1235	1/19/17 8:30	8.879
1236	1/19/17 8:45	8.879
1237	1/19/17 9:00	8.879
1238	1/19/17 9:15	8.879
1239	1/19/17 9:30	8.879
1240	1/19/17 9:45	8.879
1241	1/19/17 10:00	8.879
1242	1/19/17 10:15	8.879
1243	1/19/17 10:30	8.879
1244	1/19/17 10:45	8.879
1245	1/19/17 11:00	8.978
1246	1/19/17 11:15	8.978
1247	1/19/17 11:30	8.978
1248	1/19/17 11:45	8.978
1249	1/19/17 12:00	8.978
1250	1/19/17 12:15	8.978
1251	1/19/17 12:30	8.978
1252	1/19/17 12:45	8.978
1253	1/19/17 13:00	8.978
1254	1/19/17 13:15	9.077
1255	1/19/17 13:30	9.077
1256	1/19/17 13:45	9.077
1257	1/19/17 14:00	9.077
1258	1/19/17 14:15	9.077
1259	1/19/17 14:30	9.077
1260	1/19/17 14:45	9.077
1261	1/19/17 15:00	9.077
1262	1/19/17 15:15	9.077
1263	1/19/17 15:30	9.077
1264	1/19/17 15:45	9.077
1265	1/19/17 16:00	9.077
1266	1/19/17 16:15	9.077
1267	1/19/17 16:30	8.978
1268	1/19/17 16:45	8.978
1269	1/19/17 17:00	8.978
1270	1/19/17 17:15	8.978
1271	1/19/17 17:30	8.978
1272	1/19/17 17:45	8.978
1273	1/19/17 18:00	8.978
1274	1/19/17 18:15	8.978
1275	1/19/17 18:30	8.978
1276	1/19/17 18:45	8.978
1277	1/19/17 19:00	8.978
1278	1/19/17 19:15	9.077
1279	1/19/17 19:30	9.077
1280	1/19/17 19:45	9.077
1281	1/19/17 20:00	9.077
1282	1/19/17 20:15	9.077
1283	1/19/17 20:30	9.077
1284	1/19/17 20:45	9.077
1285	1/19/17 21:00	9.077
1286	1/19/17 21:15	9.077
1287	1/19/17 21:30	9.077
1288	1/19/17 21:45	9.077
1289	1/19/17 22:00	9.077
1290	1/19/17 22:15	9.077
1291	1/19/17 22:30	9.077
1292	1/19/17 22:45	9.077
1293	1/19/17 23:00	9.077
1294	1/19/17 23:15	9.077
1295	1/19/17 23:30	9.077
1296	1/19/17 23:45	9.077
1297	1/20/17 0:00	9.077
1298	1/20/17 0:15	9.077
1299	1/20/17 0:30	9.077
1300	1/20/17 0:45	9.077
1301	1/20/17 1:00	9.077
1302	1/20/17 1:15	9.077
1303	1/20/17 1:30	9.077
1304	1/20/17 1:45	9.077
1305	1/20/17 2:00	9.077
1306	1/20/17 2:15	9.077
1307	1/20/17 2:30	9.077
1308	1/20/17 2:45	9.077
1309	1/20/17 3:00	9.077
1310	1/20/17 3:15	9.077
1311	1/20/17 3:30	9.077
1312	1/20/17 3:45	9.077
1313	1/20/17 4:00	9.077
1314	1/20/17 4:15	9.077
1315	1/20/17 4:30	9.077
1316	1/20/17 4:45	9.077
1317	1/20/17 5:00	9.077
1318	1/20/17 5:15	9.077
1319	1/20/17 5:30	9.077
1320	1/20/17 5:45	9.077
1321	1/20/17 6:00	9.077
1322	1/20/17 6:15	9.077
1323	1/20/17 6:30	9.077
1324	1/20/17 6:45	9.077
1325	1/20/17 7:00	9.077
1326	1/20/17 7:15	9.077
1327	1/20/17 7:30	9.077
1328	1/20/17 7:45	9.077
1329	1/20/17 8:00	9.077
1330	1/20/17 8:15	9.077
1331	1/20/17 8:30	9.077
1332	1/20/17 8:45	9.077
1333	1/20/17 9:00	9.077
1334	1/20/17 9:15	9.077
1335	1/20/17 9:30	9.077
1336	1/20/17 9:45	9.077
1337	1/20/17 10:00	9.077
1338	1/20/17 10:15	9.077
1339	1/20/17 10:30	9.077
1340	1/20/17 10:45	9.077
1341	1/20/17 11:00	9.077
1342	1/20/17 11:15	9.077
1343	1/20/17 11:30	9.077
1344	1/20/17 11:45	9.077
1345	1/20/17 12:00	9.077
1346	1/20/17 12:15	9.077
1347	1/20/17 12:30	9.077
1348	1/20/17 12:45	9.077
1349	1/20/17 13:00	9.077
1350	1/20/17 13:15	9.077
1351	1/20/17 13:30	9.077
1352	1/20/17 13:45	9.077
1353	1/20/17 14:00	9.077
1354	1/20/17 14:15	9.077
1355	1/20/17 14:30	8.978
1356	1/20/17 14:45	8.978
1357	1/20/17 15:00	8.978
1358	1/20/17 15:15	8.978
1359	1/20/17 15:30	8.978
1360	1/20/17 15:45	8.978
1361	1/20/17 16:00	8.978
1362	1/20/17 16:15	8.978
1363	1/20/17 16:30	8.978
1364	1/20/17 16:45	8.978
1365	1/20/17 17:00	8.978
1366	1/20/17 17:15	8.978
1367	1/20/17 17:30	8.978
1368	1/20/17 17:45	8.978
1369	1/20/17 18:00	8.978
1370	1/20/17 18:15	8.978
1371	1/20/17 18:30	8.978
1372	1/20/17 18:45	8.978
1373	1/20/17 19:00	8.978
1374	1/20/17 19:15	8.978
1375	1/20/17 19:30	8.879
1376	1/20/17 19:45	8.879
1377	1/20/17 20:00	8.879
1378	1/20/17 20:15	8.879
1379	1/20/17 20:30	8.879
1380	1/20/17 20:45	8.879
1381	1/20/17 21:00	8.879
1382	1/20/17 21:15	8.879
1383	1/20/17 21:30	8.879
1384	1/20/17 21:45	8.879
1385	1/20/17 22:00	8.879
1386	1/20/17 22:15	8.879
1387	1/20/17 22:30	8.879
1388	1/20/17 22:45	8.879
1389	1/20/17 23:00	8.879
1390	1/20/17 23:15	8.879
1391	1/20/17 23:30	8.879
1392	1/20/17 23:45	8.879
1393	1/21/17 0:00	8.879
1394	1/21/17 0:15	8.879
1395	1/21/17 0:30	8.879
1396	1/21/17 0:45	8.879
1397	1/21/17 1:00	8.879
1398	1/21/17 1:15	8.879
1399	1/21/17 1:30	8.879
1400	1/21/17 1:45	8.978
1401	1/21/17 2:00	8.879
1402	1/21/17 2:15	8.879
1403	1/21/17 2:30	8.978
1404	1/21/17 2:45	8.879
1405	1/21/17 3:00	8.978
1406	1/21/17 3:15	8.879
1407	1/21/17 3:30	8.879
1408	1/21/17 3:45	8.978
1409	1/21/17 4:00	8.978
1410	1/21/17 4:15	8.978
1411	1/21/17 4:30	8.978
1412	1/21/17 4:45	8.978
1413	1/21/17 5:00	8.978
1414	1/21/17 5:15	8.978
1415	1/21/17 5:30	8.978
1416	1/21/17 5:45	8.978
1417	1/21/17 6:00	8.978
1418	1/21/17 6:15	8.978
1419	1/21/17 6:30	8.978
1420	1/21/17 6:45	8.978
1421	1/21/17 7:00	8.978
1422	1/21/17 7:15	8.978
1423	1/21/17 7:30	8.978
1424	1/21/17 7:45	8.978
1425	1/21/17 8:00	8.978
1426	1/21/17 8:15	8.978
1427	1/21/17 8:30	8.978
1428	1/21/17 8:45	8.879
1429	1/21/17 9:00	8.978
1430	1/21/17 9:15	8.978
1431	1/21/17 9:30	8.978
1432	1/21/17 9:45	8.978
1433	1/21/17 10:00	8.879
1434	1/21/17 10:15	8.978
1435	1/21/17 10:30	8.978
1436	1/21/17 10:45	8.978
1437	1/21/17 11:00	8.978
1438	1/21/17 11:15	8.978
1439	1/21/17 11:30	8.978
1440	1/21/17 11:45	8.978
1441	1/21/17 12:00	8.978
1442	1/21/17 12:15	8.978
1443	1/21/17 12:30	8.978
1444	1/21/17 12:45	8.978
1445	1/21/17 13:00	8.978
1446	1/21/17 13:15	8.978
1447	1/21/17 13:30	8.978
1448	1/21/17 13:45	8.978
1449	1/21/17 14:00	8.978
1450	1/21/17 14:15	8.978
1451	1/21/17 14:30	8.978
1452	1/21/17 14:45	8.978
1453	1/21/17 15:00	8.978
1454	1/21/17 15:15	8.978
1455	1/21/17 15:30	9.077
1456	1/21/17 15:45	9.077
1457	1/21/17 16:00	9.077
1458	1/21/17 16:15	9.077
1459	1/21/17 16:30	9.077
1460	1/21/17 16:45	9.077
1461	1/21/17 17:00	9.077
1462	1/21/17 17:15	9.077
1463	1/21/17 17:30	9.077
1464	1/21/17 17:45	9.077
1465	1/21/17 18:00	9.077
1466	1/21/17 18:15	9.077
1467	1/21/17 18:30	9.077
1468	1/21/17 18:45	9.077
1469	1/21/17 19:00	9.077
1470	1/21/17 19:15	9.077
1471	1/21/17 19:30	9.077
1472	1/21/17 19:45	8.978
1473	1/21/17 20:00	8.978
1474	1/21/17 20:15	8.978
1475	1/21/17 20:30	9.077
1476	1/21/17 20:45	8.978
1477	1/21/17 21:00	9.077
1478	1/21/17 21:15	8.978
1479	1/21/17 21:30	9.077
1480	1/21/17 21:45	9.077
1481	1/21/17 22:00	9.077
1482	1/21/17 22:15	9.077
1483	1/21/17 22:30	9.077
1484	1/21/17 22:45	9.077
1485	1/21/17 23:00	9.077
1486	1/21/17 23:15	9.077
1487	1/21/17 23:30	9.077
1488	1/21/17 23:45	9.077
1489	1/22/17 0:00	9.077
1490	1/22/17 0:15	9.077
1491	1/22/17 0:30	9.077
1492	1/22/17 0:45	9.077
1493	1/22/17 1:00	9.077
1494	1/22/17 1:15	9.077
1495	1/22/17 1:30	9.077
1496	1/22/17 1:45	9.077
1497	1/22/17 2:00	9.077
1498	1/22/17 2:15	9.077
1499	1/22/17 2:30	9.077
1500	1/22/17 2:45	9.077
1501	1/22/17 3:00	9.077
1502	1/22/17 3:15	9.077
1503	1/22/17 3:30	9.077
1504	1/22/17 3:45	9.077
1505	1/22/17 4:00	9.077
1506	1/22/17 4:15	9.077
1507	1/22/17 4:30	9.077
1508	1/22/17 4:45	9.077
1509	1/22/17 5:00	9.176
1510	1/22/17 5:15	9.176
1511	1/22/17 5:30	9.176
1512	1/22/17 5:45	9.176
1513	1/22/17 6:00	9.176
1514	1/22/17 6:15	9.176
1515	1/22/17 6:30	9.176
1516	1/22/17 6:45	9.176
1517	1/22/17 7:00	9.176
1518	1/22/17 7:15	9.176
1519	1/22/17 7:30	9.176
1520	1/22/17 7:45	9.176
1521	1/22/17 8:00	9.176
1522	1/22/17 8:15	9.077
1523	1/22/17 8:30	9.176
1524	1/22/17 8:45	9.176
1525	1/22/17 9:00	9.176
1526	1/22/17 9:15	9.176
1527	1/22/17 9:30	9.176
1528	1/22/17 9:45	9.176
1529	1/22/17 10:00	9.176
1530	1/22/17 10:15	9.176
1531	1/22/17 10:30	9.176
1532	1/22/17 10:45	9.176
1533	1/22/17 11:00	9.176
1534	1/22/17 11:15	9.176
1535	1/22/17 11:30	9.176
1536	1/22/17 11:45	9.176
1537	1/22/17 12:00	9.176
1538	1/22/17 12:15	9.176
1539	1/22/17 12:30	9.176
1540	1/22/17 12:45	9.176
1541	1/22/17 13:00	9.077
1542	1/22/17 13:15	9.176
1543	1/22/17 13:30	9.176
1544	1/22/17 13:45	9.176
1545	1/22/17 14:00	9.176
1546	1/22/17 14:15	9.176
1547	1/22/17 14:30	9.077
1548	1/22/17 14:45	9.176
1549	1/22/17 15:00	9.077
1550	1/22/17 15:15	9.176
1551	1/22/17 15:30	9.077
1552	1/22/17 15:45	9.176
1553	1/22/17 16:00	9.176
1554	1/22/17 16:15	9.176
1555	1/22/17 16:30	9.176
1556	1/22/17 16:45	9.176
1557	1/22/17 17:00	9.176
1558	1/22/17 17:15	9.077
1559	1/22/17 17:30	9.176
1560	1/22/17 17:45	9.077
1561	1/22/17 18:00	9.176
1562	1/22/17 18:15	9.077
1563	1/22/17 18:30	9.077
1564	1/22/17 18:45	9.077
1565	1/22/17 19:00	9.077
1566	1/22/17 19:15	9.077
1567	1/22/17 19:30	9.077
1568	1/22/17 19:45	9.077
1569	1/22/17 20:00	9.077
1570	1/22/17 20:15	9.077
1571	1/22/17 20:30	9.077
1572	1/22/17 20:45	9.077
1573	1/22/17 21:00	9.077
1574	1/22/17 21:15	9.077
1575	1/22/17 21:30	9.077
1576	1/22/17 21:45	9.077
1577	1/22/17 22:00	9.077
1578	1/22/17 22:15	8.978
1579	1/22/17 22:30	8.978
1580	1/22/17 22:45	8.978
1581	1/22/17 23:00	8.978
1582	1/22/17 23:15	8.978
1583	1/22/17 23:30	8.978
1584	1/22/17 23:45	8.978
1585	1/23/17 0:00	8.978
1586	1/23/17 0:15	8.978
1587	1/23/17 0:30	8.978
1588	1/23/17 0:45	8.978
1589	1/23/17 1:00	8.978
1590	1/23/17 1:15	8.978
1591	1/23/17 1:30	8.879
1592	1/23/17 1:45	8.978
1593	1/23/17 2:00	8.978
1594	1/23/17 2:15	8.978
1595	1/23/17 2:30	8.978
1596	1/23/17 2:45	8.978
1597	1/23/17 3:00	8.978
1598	1/23/17 3:15	9.077
1599	1/23/17 3:30	9.077
1600	1/23/17 3:45	9.077
1601	1/23/17 4:00	9.077
1602	1/23/17 4:15	9.077
1603	1/23/17 4:30	9.077
1604	1/23/17 4:45	9.077
1605	1/23/17 5:00	9.077
1606	1/23/17 5:15	9.077
1607	1/23/17 5:30	9.077
1608	1/23/17 5:45	9.077
1609	1/23/17 6:00	9.077
1610	1/23/17 6:15	9.077
1611	1/23/17 6:30	9.077
1612	1/23/17 6:45	9.077
1613	1/23/17 7:00	9.077
1614	1/23/17 7:15	9.077
1615	1/23/17 7:30	9.077
1616	1/23/17 7:45	9.077
1617	1/23/17 8:00	9.077
1618	1/23/17 8:15	9.077
1619	1/23/17 8:30	9.077
1620	1/23/17 8:45	9.077
1621	1/23/17 9:00	9.077
1622	1/23/17 9:15	9.077
1623	1/23/17 9:30	9.077
1624	1/23/17 9:45	8.978
1625	1/23/17 10:00	8.978
1626	1/23/17 10:15	8.978
1627	1/23/17 10:30	8.978
1628	1/23/17 10:45	8.879
1629	1/23/17 11:00	8.879
1630	1/23/17 11:15	8.879
1631	1/23/17 11:30	8.879
1632	1/23/17 11:45	8.779
1633	1/23/17 12:00	8.779
1634	1/23/17 12:15	8.779
1635	1/23/17 12:30	8.779
1636	1/23/17 12:45	8.779
1637	1/23/17 13:00	8.779
1638	1/23/17 13:15	8.68
1639	1/23/17 13:30	8.68
1640	1/23/17 13:45	8.68
1641	1/23/17 14:00	8.68
1642	1/23/17 14:15	8.68
1643	1/23/17 14:30	8.68
1644	1/23/17 14:45	8.68
1645	1/23/17 15:00	8.581
1646	1/23/17 15:15	8.581
1647	1/23/17 15:30	8.581
1648	1/23/17 15:45	8.581
1649	1/23/17 16:00	8.581
1650	1/23/17 16:15	8.581
1651	1/23/17 16:30	8.581
1652	1/23/17 16:45	8.581
1653	1/23/17 17:00	8.581
1654	1/23/17 17:15	8.581
1655	1/23/17 17:30	8.581
1656	1/23/17 17:45	8.581
1657	1/23/17 18:00	8.581
1658	1/23/17 18:15	8.581
1659	1/23/17 18:30	8.481
1660	1/23/17 18:45	8.481
1661	1/23/17 19:00	8.481
1662	1/23/17 19:15	8.382
1663	1/23/17 19:30	8.382
1664	1/23/17 19:45	8.382
1665	1/23/17 20:00	8.282
1666	1/23/17 20:15	8.282
1667	1/23/17 20:30	8.282
1668	1/23/17 20:45	8.282
1669	1/23/17 21:00	8.282
1670	1/23/17 21:15	8.282
1671	1/23/17 21:30	8.282
1672	1/23/17 21:45	8.282
1673	1/23/17 22:00	8.282
1674	1/23/17 22:15	8.382
1675	1/23/17 22:30	8.382
1676	1/23/17 22:45	8.382
1677	1/23/17 23:00	8.382
1678	1/23/17 23:15	8.382
1679	1/23/17 23:30	8.382
1680	1/23/17 23:45	8.382
1681	1/24/17 0:00	8.382
1682	1/24/17 0:15	8.382
1683	1/24/17 0:30	8.382
1684	1/24/17 0:45	8.382
1685	1/24/17 1:00	8.382
1686	1/24/17 1:15	8.382
1687	1/24/17 1:30	8.382
1688	1/24/17 1:45	8.382
1689	1/24/17 2:00	8.382
1690	1/24/17 2:15	8.382
1691	1/24/17 2:30	8.382
1692	1/24/17 2:45	8.382
1693	1/24/17 3:00	8.282
1694	1/24/17 3:15	8.282
1695	1/24/17 3:30	8.282
1696	1/24/17 3:45	8.282
1697	1/24/17 4:00	8.282
1698	1/24/17 4:15	8.282
1699	1/24/17 4:30	8.282
1700	1/24/17 4:45	8.282
1701	1/24/17 5:00	8.282
1702	1/24/17 5:15	8.282
1703	1/24/17 5:30	8.182
1704	1/24/17 5:45	8.182
